Istasyon_No,Istasyon_Adi,YIL,AY,value,Enlem,Boylam,Rakim,var
18481,ESKIL,2018,3,26,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,4,26.4,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,5,29.4,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,6,33.9,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,7,35.4,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,8,34.6,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,9,32.5,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,10,26.2,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,11,19.8,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2018,12,13.3,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,1,11.1,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,2,14.2,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,3,20.1,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,4,25.5,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,5,33.9,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,6,32.6,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,7,35.2,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,8,35.7,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,9,31.8,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,10,29.2,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,11,22.3,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2019,12,13.1,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2020,1,12,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2020,2,16.3,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2020,3,21.7,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2020,4,22.5,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2020,5,33.2,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2020,6,32.4,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2020,7,36.3,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18481,ESKIL,2020,8,34.7,38.3086,33.3592,985,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,3,19.4,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,4,27.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,5,28.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,6,34.9,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,7,36.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,8,36.9,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,9,33.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,10,23.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,11,17.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2014,12,13.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,1,12.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,2,16.3,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,3,20.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,4,24.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,5,30.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,6,27.9,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,7,35.1,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,8,34.4,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,9,35.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,10,25.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,11,18.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2015,12,10.4,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,1,15.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,2,21,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,3,24.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,4,28.3,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,5,29.3,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,6,33.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,7,36.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,8,34.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,9,32.4,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,10,28,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,11,21.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2016,12,11.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,1,6.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,2,15.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,3,19.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,4,25.9,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,5,30,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,6,33.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,7,37.4,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,8,36.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,9,35,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,10,24.1,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,11,17.1,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2017,12,15.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,1,12,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,2,17.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,3,26.1,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,4,25.6,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,5,28.6,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,6,33,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,7,34.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,8,34.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,9,33.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,10,25.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,11,19.9,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2018,12,12.1,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,1,10.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,2,14.1,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,3,20.4,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,4,24.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,5,33.4,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,6,31.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,7,35.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,8,35.3,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,9,30.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,10,27.8,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,11,22,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2019,12,12.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2020,1,11.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2020,2,16.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2020,3,20.7,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2020,4,23.3,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2020,5,32.2,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2020,6,32.5,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2020,7,35.3,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18488,ALTINEKIN,2020,8,34,38.2989,32.8792,1080,MAKSIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2012,6,24.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2012,7,12.8,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2012,10,4.1,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2012,11,-2.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2012,12,-5.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,1,-14.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,2,-4.2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,3,-8.4,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,4,-0.5,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,5,6.5,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,6,6.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,7,10,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,8,10.1,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,9,0,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,10,-2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,11,-4,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2013,12,-17,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,1,-6.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,2,-8.1,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,3,-6.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,4,-0.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,5,4,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,6,8.1,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,7,11.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,8,13.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,9,3.2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,10,-1.4,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,11,-4.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2014,12,-4.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,1,-18.2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,2,-14.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,3,-5.2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,4,-3.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,5,2.8,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,6,7.8,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,7,9.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,8,10.1,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,9,9.4,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,10,0.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,11,-4.5,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2015,12,-13.2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,1,-16.1,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,2,-7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,3,-4.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,4,-0.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,5,2.8,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,6,6.4,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,7,11.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,8,11.5,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,9,2.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,10,-0.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,11,-8.1,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2016,12,-14.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,1,-19.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,2,-18.8,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,3,-5.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,4,-2.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,5,5.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,6,8.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,7,11.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,8,10.8,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,9,7.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,10,1,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,11,-2.2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2017,12,-4.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,1,-2.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,2,-4.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,3,-3.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,4,-2.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,5,5.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,6,9.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,7,12,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,8,10.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,9,5.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,10,-1.8,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,11,-4.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2018,12,-14.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,1,-12.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,2,-5.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,3,-6.2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,4,-2.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,5,2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,6,9.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,7,8.9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,8,9.5,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,9,2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,10,1.5,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,11,-5.5,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2019,12,-4.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2020,1,-9,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2020,2,-13.6,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2020,3,-7.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2020,4,-1.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2020,5,0.7,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2020,6,8.2,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2020,7,11.8,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18117,AKSARAY/SULTANHANI,2020,8,12.3,38.1997,33.5169,999,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2012,12,-3.8,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,1,-13.2,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,2,-8.8,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,3,-8.9,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,4,-1.6,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,5,4.2,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,6,4.6,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,7,8.5,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,8,9.2,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,9,0,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,10,-5.4,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,11,-6.7,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2013,12,-15.6,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,1,-7.5,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,2,-10.2,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,3,-8.7,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,4,-5.1,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,5,1.9,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,6,8.4,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,7,10.9,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,8,9.4,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,9,2,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,10,-3.5,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,11,-6.5,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2014,12,-6.9,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,1,-19.9,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,2,-12.3,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,3,-6.6,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,4,-6,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,5,1.8,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,6,5.9,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,7,8.6,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,8,10.3,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,9,6.6,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,10,1.8,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,11,-7,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2015,12,-12.2,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2016,1,-18.1,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2016,2,-9.7,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2016,3,-6.8,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
18213,KARATAY/BAHRI DAGDAS ARS. (TAGEM),2016,4,-2.6,37.8606,32.5839,1011,MINIMUM_SICAKLIK_C
